"Year","tagplot","finalid.phen","n.phen.umbel","n.lost.umbel","mean.bud.day","plantid","finalid.demo","n.demo.umbels","No.leaves","Leaf.length","Plot","trt","prev.umbels","prev.leaves","prev.length","cur.size","prev.flwd","finalid.seed","no.seeds"
2022,"3166_2","3166_2",2,1,119.5,"3166_2_12B","3166_2_12B",2,2,12.5,2,"control",1,4,14,3.2188758248682,TRUE,"3166_2",22
2022,"3167_13","3167_13",1,1,130,"3167_13_12G","3167_13_12G",1,1,6.5,13,"control",0,3,12.5,1.87180217690159,FALSE,"3167_13",0
2022,"3167_2","3167_2",2,1,123,"3167_2_15B","3167_2_15B",2,3,12.5,2,"control",3,7,10,3.62434093297637,TRUE,"3167_2",152
2022,"3167_2","3167_2",2,1,123,"3167_2_15B","3167_2_15B",2,3,12.5,2,"control",3,7,10,3.62434093297637,TRUE,"3167_2",0
2022,"3169_2","3169_2",2,1,126.5,"3169_2_12J","3169_2_12J",2,3,9,2,"control",0,1,12.5,3.29583686600433,FALSE,"3169_2",0
2022,"3169_2","3169_2",2,1,126.5,"3169_2_12J","3169_2_12J",2,3,9,2,"control",0,1,12.5,3.29583686600433,FALSE,"3169_2",108
2022,"3172_2","3172_2",2,1,130,"3172_2_17A","3172_2_17A",2,3,13,2,"control",1,2,17.5,3.66356164612965,TRUE,"3172_2",0
2022,"3172_2","3172_2",2,1,130,"3172_2_17A","3172_2_17A",2,3,13,2,"control",1,2,17.5,3.66356164612965,TRUE,"3172_2",150
2022,"3173_6","3173_6",4,2,131.75,"3173_6_18F","3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE,"3173_6",103
2022,"3173_6","3173_6",4,2,131.75,"3173_6_18F","3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE,"3173_6",0
2022,"3173_6","3173_6",4,2,131.75,"3173_6_18F","3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE,"3173_6",116
2022,"3173_6","3173_6",4,2,131.75,"3173_6_18F","3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE,"3173_6",0
2022,"3175_2","3175_2",1,1,130,"3175_2_15A","3175_2_15A",1,2,23,2,"control",1,2,11.5,3.8286413964891,TRUE,"3175_2",0
2022,"3177_15","3177_15",4,0,126.5,"3177_15_6G","3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE,"3177_15",32
2022,"3177_15","3177_15",4,0,126.5,"3177_15_6G","3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE,"3177_15",66
2022,"3177_15","3177_15",4,0,126.5,"3177_15_6G","3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE,"3177_15",68
2022,"3177_15","3177_15",4,0,126.5,"3177_15_6G","3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE,"3177_15",10
2022,"3178_13","3178_13",1,0,144,"3178_13_2C","3178_13_2C",1,2,13,13,"control",0,1,11,3.25809653802148,FALSE,"3178_13",32
2022,"3178_5","3178_5",2,0,123,"3178_5_18E","3178_5_18E",2,5,15,5,"drought",0,1,15,4.31748811353631,FALSE,"3178_5",26
2022,"3178_5","3178_5",2,0,123,"3178_5_18E","3178_5_18E",2,5,15,5,"drought",0,1,15,4.31748811353631,FALSE,"3178_5",30
2022,"3179_6","3179_6",3,3,125.333333333333,"3179_6_5E","3179_6_5E",3,5,16,6,"irrigated",2,3,15,4.38202663467388,TRUE,"3179_6",0
2022,"3179_6","3179_6",3,3,125.333333333333,"3179_6_5E","3179_6_5E",3,5,16,6,"irrigated",2,3,15,4.38202663467388,TRUE,"3179_6",0
2022,"3179_6","3179_6",3,3,125.333333333333,"3179_6_5E","3179_6_5E",3,5,16,6,"irrigated",2,3,15,4.38202663467388,TRUE,"3179_6",0
2022,"3180_13","3180_13",1,0,137,"3180_13_17H","3180_13_17H",1,2,15,13,"control",0,3,15,3.40119738166216,FALSE,"3180_13",30
2022,"3182_4","3182_4",2,1,137,"3182_4_16H","3182_4_16H",2,5,27,4,"irrigated",1,2,19,4.90527477843843,TRUE,"3182_4",126
2022,"3182_4","3182_4",2,1,137,"3182_4_16H","3182_4_16H",2,5,27,4,"irrigated",1,2,19,4.90527477843843,TRUE,"3182_4",0
2022,"3185_2","3185_2",2,0,126.5,"3185_2_19B","3185_2_19B",2,4,14,2,"control",1,3,12,4.02535169073515,TRUE,"3185_2",20
2022,"3185_2","3185_2",2,0,126.5,"3185_2_19B","3185_2_19B",2,4,14,2,"control",1,3,12,4.02535169073515,TRUE,"3185_2",58
2022,"3187_13","3187_13",2,1,126.5,"3187_13_1J","3187_13_1J",2,4,17,13,"control",1,3,10,4.21950770517611,TRUE,"3187_13",0
2022,"3187_13","3187_13",2,1,126.5,"3187_13_1J","3187_13_1J",2,4,17,13,"control",1,3,10,4.21950770517611,TRUE,"3187_13",42
