"size.pre","size.cur","trt","phen.umbels","seeds.per.umbel","seeds.total","recr.mean","p.size.cur"
2.2,1,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,3.45204692273748e-05
2.2,1,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.000821972337519478
2.2,1.1,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.000915922061092899
2.2,1.1,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.00011251057670928
2.2,1.1,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.00212648773486742
2.2,1.2,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.00236970064021512
2.2,1.2,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.00033811048547077
2.2,1.2,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.00507244317139832
2.2,1.3,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.00565297519912163
2.2,1.3,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.000936855381484467
2.2,1.3,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.0111562985097588
2.2,1.4,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.0124339553177844
2.2,1.4,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.00239350919557547
2.2,1.4,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.0226241197181724
2.2,1.5,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.0252168103742022
2.2,1.5,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.00563827524183703
2.2,1.5,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.0423030696452438
2.2,1.6,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.0471541185396034
2.2,1.6,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.0122463332509837
2.2,1.6,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.0729324331128164
2.2,1.7,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.0813013462844018
2.2,1.7,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.024525309797292
2.2,1.7,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.115935956786994
2.2,1.8,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.129248190479061
2.2,1.8,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.0452867921140459
2.2,1.8,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.169927718540495
2.2,1.9,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.189452278959092
2.2,1.9,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.0771040593331136
2.2,1.9,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.229646024049124
2.2,2,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.256049436381565
2.2,2,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.121040735992125
2.2,2,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.286155608878895
2.2,2.1,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.31907769241652
2.2,2.1,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.175200159169357
2.2,2.1,"irrigated",0.0645642683835244,47.5462745082454,3.06979042798708,2.22103436478156,0.328771545346641
2.2,2.2,"control",0.136083077431171,25.1572711119289,3.42347887268158,2.32111744301942,0.36662129652423
2.2,2.2,"drought",0.110697398029965,27.1484068338309,3.005257997164,2.50559344666256,0.233822373695342
