Year,Plot,Tag,Xcoor,Ycoor,No.leaves,Height,Stalk_Height,Leaf.length,No.umbels,umbel.diam,YrTag,Notes
2019,13,3387,2,C,1,NA,NA,11,0,NA,2017,"duplicate, changed to '3178'"
2019,13,3595,2,F,6,NA,14,11,2,3,2016,
2019,13,3604,2,H,5,NA,24,14,3,6,2016,
2019,13,3433,3,A,3,NA,11,10.5,1,2,2018,
2019,13,3336,3,C,2,NA,13,12,1,2,2016,
2019,13,3367,3,H,2,NA,12,11,1,1.5,2017,
2019,13,3400,3,H,4,NA,29,11,3,4.5,2017,
2019,13,3880,4,C,4,NA,17,14,2,5,2016,
2019,13,3709,4,F,NA,NA,NA,NA,NA,NA,2017,NPNT
2019,13,3826,5,A,1,NA,NA,10,0,NA,2016,
2019,13,3155,5,A,3,NA,19,11,2,2.5,2016,
2019,13,3382,5,C,1,NA,NA,11,0,NA,2017,
2019,13,3123,5,H,15,NA,28,12,5,6,2016,
2019,13,3384,6,G,2,NA,NA,12.5,0,NA,2017,
2019,13,3390,7,F,3,NA,9,10,1,2,2017,
2019,13,3391,7,G,1,NA,NA,12.5,0,NA,2017,
2019,13,3638,8,D,2,NA,11.5,11.5,1,2,2016,
2019,13,3694,9,A,2,NA,16,6,2,2.5,2018,
2019,13,3088,9,B,3,NA,23.5,11.5,1,6,2016,
2019,13,3079,9,B,4,NA,27.5,13.5,1,3.5,2016,
2019,13,3388,9,H,3,NA,10,7,1,2,2017,"duplicate, changed to '3119'"
2019,13,3616,10,B,2,NA,4.5,13,1,1,2016,aborted umble
2019,13,3018,10,G,4,NA,21,15.5,2,4.5,2017,one leaf pulled off
2019,13,3642,10,G,5,NA,25,10,2,6.5,2016,
2019,13,3287,10,H,0,NA,NA,NA,NA,NA,2016,no plant
2019,13,3658,11,I,2,NA,NA,10,0,NA,2016,
2019,13,3333,12,A,2,NA,13,8,1,2.5,2016,
2019,13,3396,12,B,3,NA,14,14.5,1,3,2017,
2019,13,3389,12,F,1,NA,NA,11,0,NA,2017,"duplicate, changed to '3481'"
2019,13,3167,12,G,1,NA,NA,10,0,NA,2016,
2019,13,3620,12,J,4,NA,21,9,2,3,2016,
2019,13,3128,13,H,5,NA,13,13,1,1,2016,
2019,13,3675,13,I,3,NA,18,13,1,3.5,2016,
2019,13,3373,13,J,1,NA,NA,6.5,0,NA,2017,
2019,13,3375,14,F,1,NA,NA,6,0,NA,2017,
2019,13,3515,14,G,3,NA,19,13,1,3.5,2018,
2019,13,3359,14,H,1,NA,NA,13,0,NA,2016,
2019,13,3705,14,H,5,NA,11.5,15,1,0.75,2016,
2019,13,3700,15,D,5,NA,23,13.5,3,3,2016,
2019,13,3605,15,F,NA,NA,NA,NA,NA,NA,2016,NPNT
2019,13,3356,15,G,0,NA,NA,NA,NA,NA,2016,no plant
2019,13,3358,16,A,3,NA,NA,15,0,NA,2017,
2019,13,3853,16,A,10,NA,22,20.5,1,4,2016,
2019,13,3355,16,C,1,NA,NA,15,0,NA,2017,
2019,13,3356,16,C,0,NA,NA,NA,NA,NA,2017,"no plant; duplicate, changed to '3480'"
2019,13,3385,16,D,3,NA,22,13.5,1,4,2017,
2019,13,3389,16,D,0,NA,NA,NA,NA,NA,2017,no plant
2019,13,3376,16,F,3,NA,NA,12.5,0,NA,2017,
2019,13,3023,16,G,3,NA,NA,14,0,NA,2016,
2019,13,3357,16,J,3,NA,17,11.5,1,2,2017,
2019,13,3154,16,J,10,NA,22,14,1,2.5,2016,
2019,13,3396,17,A,2,NA,15.5,13,1,2.5,2017,
2019,13,3387,17,A,3,NA,NA,16,0,NA,2017,"duplicate, changed to '3142"
2019,13,3438,17,A,1,NA,NA,9,0,NA,2018,
2019,13,3164,17,C,3,NA,14,13,1,2,2017,tag says 3614
2019,13,3628,17,D,2,NA,19.5,15.5,1,3,2016,
2019,13,3397,17,G,4,NA,17,14,2,4,2017,
2019,13,3009,17,J,5,NA,21,13.5,1,3,2016,
2019,13,3535,18,A,1,NA,NA,11.5,0,NA,2016,
2019,13,3420,18,B,0,NA,NA,NA,NA,NA,2018,no plant
2019,13,3830,18,C,2,NA,NA,12.5,0,NA,2016,
2019,13,3392,18,C,3,NA,NA,9.5,0,NA,2017,
2019,13,3393,18,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,13,3573,18,D,NA,NA,NA,NA,NA,NA,2016,NPNT
2019,13,3377,18,D,2,NA,NA,11.5,0,NA,2017,
2019,13,3823,18,G,2,NA,9,11,1,2,2016,
2019,13,3383,18,I,10,NA,21.5,11,3,5,2017,
2019,13,3681,19,D,2,NA,17.5,10,1,2,2016,
2019,13,3061,19,E,0,NA,NA,NA,NA,NA,2016,no plant
2019,13,3701,19,E,2,NA,10,9,1,2.5,2016,
2019,13,3565,19,F,2,NA,13,13,1,2,2016,
2019,13,3617,19,G,3,NA,NA,14,0,NA,2016,
2019,13,3419,16,F,1,NA,NA,12,0,NA,2018,
2019,13,3126,17,B,2,NA,NA,16,0,NA,2019,
2019,13,3180,17,H,2,NA,NA,15.5,0,NA,2019,
2019,13,3112,0,J,2,NA,21,13,1,3,2019,
2019,13,3111,0,I,1,NA,NA,12,0,NA,2019,
2019,13,3110,0,I,1,NA,NA,16,0,NA,2019,
2019,13,3120,3,H,3,NA,NA,13,0,NA,2019,
2019,13,3121,3,F,1,NA,NA,7,0,NA,2019,
2019,13,3122,4,F,1,NA,NA,9,0,NA,2019,
2019,13,3114,8,J,1,NA,NA,10,0,NA,2019,
2019,13,3109,5,I,1,NA,NA,6,0,NA,2019,
2019,13,3113,6,I,1,NA,NA,2,0,NA,2019,
2019,13,3114,8,H,1,NA,NA,5,0,NA,2019,
2019,13,3118,11,H,2,NA,12,6,1,2.5,2019,
2019,13,3108,12,G,2,NA,17,12,1,4,2019,
2019,13,3115,11,G,1,NA,NA,6,0,NA,2019,
2019,13,3141,10,A,2,NA,NA,10,0,NA,2019,
2019,13,3143,11,A,1,NA,NA,10,0,NA,2019,
2019,13,3138,12,A,1,NA,NA,6.5,0,NA,2019,
2019,13,3196,14,A,1,NA,NA,10,0,NA,2019,
2019,13,3136,14,A,2,NA,NA,15,0,NA,2019,
2019,13,3183,15,A,2,NA,NA,15,0,NA,2019,
2019,13,3179,15,B,2,NA,NA,9,0,NA,2019,
2019,13,3478,16,B,2,NA,NA,7.5,0,NA,2019,
2019,13,3117,16,H,1,NA,NA,10,0,NA,2019,
2019,13,3492,15,C,2,NA,NA,20,0,NA,2019,
2019,13,3500,14,C,1,NA,NA,14.5,0,NA,2019,
2019,13,3494,16,D,2,NA,15,11.5,1,3,2019,
2019,13,3497,17,C,1,NA,19,8.5,1,3.5,2019,
2019,13,3483,15,D,2,NA,NA,14,0,NA,2019,
2019,13,3498,14,D,1,NA,NA,8,0,NA,2019,
2019,13,3491,15,E,2,NA,NA,16,0,NA,2019,
2019,14,3350,2,A,0,NA,NA,NA,NA,NA,2016,no plant
2019,14,3058,2,A,2,NA,NA,7,0,NA,2016,
2019,14,3379,2,A,5,NA,16,7,2,2,2017,
2019,14,3626,3,A,2,NA,17,9,2,3,2016,
2019,14,3383,3,A,0,NA,NA,NA,NA,NA,2018,no plant
2019,14,3035,3,B,3,NA,14,11,1,2,2016,
2019,14,3340,4,A,1,NA,NA,8,0,NA,2016,
2019,14,3382,4,A,1,NA,NA,12.5,0,NA,2017,
2019,14,3689,4,B,1,NA,NA,9.5,0,NA,2016,
2019,14,3326,4,C,2,NA,NA,11,0,NA,2018,
2019,14,3380,5,A,2,NA,NA,11.5,0,NA,2017,
2019,14,3381,5,A,1,NA,NA,9.5,0,NA,2017,
2019,14,3085,5,B,2,NA,12.5,16,1,1.25,2016,
2019,14,3671,5,C,3,NA,20.5,12,2,3,2016,
2019,14,3385,5,D,1,NA,NA,12.5,0,NA,2017,
2019,14,3926,5,D,7,NA,29.5,13.5,3,4.5,2016,
2019,14,3913,5,E,2,NA,27,15.5,1,2.5,2016,
2019,14,3398,6,A,4,NA,19,11.5,1,2,2017,
2019,14,3032,6,B,4,NA,21,9,2,2.5,2016,
2019,14,3300,6,B,3,NA,23,11,1,4,2016,
2019,14,3362,8,A,2,NA,19,12.5,1,3.5,2017,
2019,14,3360,8,D,2,NA,20.5,14,1,2.5,2017,
2019,14,3361,9,B,1,NA,NA,12.5,0,NA,2017,
2019,14,3366,9,C,1,NA,NA,16,0,NA,2017,
2019,14,3086,9,C,2,NA,21.5,11.5,1,2,2018,
2019,14,3885,9,D,1,NA,NA,22.5,0,NA,2016,
2019,14,3607,10,D,2,NA,NA,15,0,NA,2016,
2019,14,3084,12,A,0,NA,NA,NA,NA,NA,2016,no plant
2019,14,3107,13,A,2,NA,19.5,13,1,2,2016,
2019,14,3359,14,C,1,NA,NA,8,0,NA,2017,
2019,14,3364,14,H,1,NA,NA,15,0,NA,2017,
2019,14,3169,15,A,1,NA,NA,12,0,NA,2016,
2019,14,3367,15,H,3,NA,35,16,2,6,2017,tag says '3363'
2019,14,3378,16,A,0,NA,NA,NA,0,NA,2017,no plant
2019,14,3370,16,A,0,NA,NA,NA,0,NA,2017,no plant
2019,14,3118,17,A,2,NA,NA,17,0,NA,2016,
2019,14,3928,17,B,1,NA,NA,12,0,NA,2016,
2019,14,3551,18,C,0,NA,NA,NA,NA,NA,2018,no plant
2019,14,3149,19,A,1,NA,22,12,1,3.5,2016,
2019,14,3587,19,C,0,NA,NA,NA,NA,NA,2016,no plant
2019,14,3530,19,C,2,NA,NA,11.5,0,NA,2018,
2019,14,3440,19,F,1,NA,NA,7.5,0,NA,2018,
2019,14,3374,19,G,0,NA,NA,NA,NA,NA,2017,no plant
2019,14,3575,19,G,3,NA,17.5,7,1,5,2016,
2019,14,3712,19,E,1,NA, NA,12,0,NA,2019,
2019,14,3346,19,F,1,NA, NA,10.5,0,NA,2019,
2019,14,3417,9,A,1,NA, NA,12,0,NA,2019,
2019,14,3101,19,D,1,NA, NA,18.5,0,NA,2019,
2019,14,3487,6,C,2,NA, NA,11.5,0,NA,2019,
2019,14,3526,14,E,2,NA, NA,16.5,0,NA,2019,
2019,14,3556,15,H,2,NA,20.5,15.5,1,3,2019,
2019,14,3475,5,D,1,NA,NA,7,0,NA,2019,
2019,14,3528,19,C,1,NA,NA,6,0,NA,2019,
2019,14,3468,5,C,2,NA,20,11,1,2.5,2019,
2019,14,3829,19,D,1,NA,NA,8,0,nA,2019,
2019,14,3840,17,F,1,NA,NA,8,0,nA,2019,
2019,14,3066,17,B,3,NA,NA,17,0,nA,2019,
2019,14,3463,5,B,1,NA,NA,4,0,nA,2019,
2019,14,3486,5,A,1,NA,13.5,9.5,1,2.5,2019,
2019,14,3495,1,A,1,NA,NA,17.5,0,NA,2019,
2019,14,3464,1,B,1,NA,NA,9,0,NA,2019,
2019,14,3661,7,I,3,NA,NA,27.5,0,NA,2019,
2019,14,3469,3,A,2,NA,10.5,10,1,2,2019,
2019,14,3460,7,J,5,NA,35,22,2,3.5,2019,
2019,14,3459,1,A,1,NA,NA,10,0,NA,2019,
2019,14,3816,6,G,3,NA,34,15,1,5.5,2019,
2019,14,3493,12,B,1,NA,NA,5,0,NA,2019,
2019,14,3482,13,B,1,NA,NA,7,0,NA,2019,
2019,15,3393,0,J,2,NA,NA,19,,NA,2017,"could be '3157', very close together"
2019,15,3157,0,J,0,NA,NA,NA,NA,NA,2016,"found tag, no plant"
2019,15,3818,1,A,5,NA,27.5,11.5,3,4.5,2016,
2019,15,3392,1,I,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3063,1,J,1,NA,NA,15.5,0,NA,2016,
2019,15,3427,1,J,1,NA,NA,13,0,NA,2018,
2019,15,3426,1,J,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3065,2,F,10,NA,32.5,18.5,5,5,2016,
2019,15,3882,2,I,1,NA,NA,15,0,nA,2016,
2019,15,3423,2,I,2,NA,NA,17.5,0,nA,2018,
2019,15,3485,3,A,4,NA,NA,15.5,0,nA,2018,
2019,15,3341,3,H,1,NA,NA,24.5,0,nA,2016,
2019,15,3052,3,J,3,NA,9.5,13,1,1,2016,
2019,15,3659,4,C,2,NA,15.5,22,1,3,2016,
2019,15,3881,5,E,2,NA,12,12,2,1,?,
2019,15,3479,5,F,2,NA,NA,15,0,NA,2018,
2019,15,3940,5,I,1,NA,NA,15,0,NA,2016,
2019,15,3332,5,J,3,NA,NA,14,0,NA,2016,
2019,15,3177,6,G,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3068,6,I,2,NA,26,13.5,2,3.5,2016,
2019,15,3417,6,I,1,NA,NA,15.5,0,NA,2018,no plant
2019,15,3095,6,J,3,NA,16.5,18,1,1.5,2017,
2019,15,3017,7,G,2,NA,16.5,11,1,2,2016,
2019,15,3083,7,I,1,NA,11,17,1,1.5,2016,
2019,15,3405,8,H,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3832,8,H,1,NA,13,11,1,2,2016,
2019,15,3863,8,I,2,NA,19.5,8.5,1,2.5,2016,
2019,15,3402,9,F,1,NA,NA,9,0,NA,2017,
2019,15,3404,9,G,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3014,9,I,4,NA,NA,13.5,0,NA,2016,
2019,15,3500,10,D,2,NA,21.5,6,1,5.5,2017,
2019,15,3303,10,J,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3399,10,J,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3848,10,J,2,NA,NA,13,0,NA,2016,
2019,15,3354,11,B,1,NA,NA,9.5,0,NA,2017,dead and dried out
2019,15,3900,11,F,0,NA,NA,NA,NA,NA,2016,
2019,15,3397,11,F,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3843,11,J,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3490,12,C,2,NA,9.5,11,1,0.5,2017,
2019,15,3495,12,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3615,12,F,NA,NA,NA,NA,NA,NA,2018,NPNT
2019,15,3401,12,G,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3894,12,G,0,NA,NA,NA,NA,NA,2016,"found tag, no plant"
2019,15,3297,12,I,3,NA,17,8,2,2.5,2016,
2019,15,3932,13,H,0,NA,NA,NA,NA,NA,2016,"found tag, no plant"
2019,15,3706,13,H,1,NA,NA,16,0,NA,2016,tag says '3076'
2019,15,3403,13,J,5,NA,NA,14,0,NA,2017,
2019,15,3367,14,B,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3497,14,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3371,14,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3094,14,D,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3493,14,E,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3489,14,G,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3377,14,G,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3047,14,J,1,NA,NA,14,0,NA,2018,
2019,15,3496,15,A,0,NA,NA,NA,NA,NA,2017,
2019,15,3868,15,A,2,NA,12.5,8,1,2.5,2016,
2019,15,3494,15,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3581,15,I,4,NA,13,17,1,2,2016,
2019,15,3104,15,J,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3498,16,C,1,NA,NA,13,0,NA,2017,
2019,15,3116,16,C,3,NA,30,9.5,2,6,2016,
2019,15,3492,16,D,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3395,16,G,1,NA,25.5,11,1,2.5,2017,
2019,15,3686,16,H,3,NA,21.5,16,1,2.5,2016,
2019,15,3384,16,I,1,NA,NA,10,0,NA,2017,
2019,15,3491,17,E,2,NA,25,11,1,2.5,2017,
2019,15,3693,17,G,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3369,18,D,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3372,19,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3390,19,C,0,NA,NA,NA,NA,NA,2017,no plant
2019,15,3156,19,D,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3801,19,E,0,NA,NA,NA,NA,NA,2016,no plant
2019,15,3673,10,A,1,NA,NA,14,0,NA,2019,
2019,15,3612,12,E,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3368,14,D,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3391,16,A,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3006,18,B,2,NA,17,13,1,1.5,2018,
2019,15,3112,15,D,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3436,17,H,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3478,17,I,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3482,16,J,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3481,15,H,0,NA,NA,NA,NA,NA,2018,no plant
2019,15,3472,6,J,1,NA,NA,17,0,NA,2019,
2019,15,3458,8,I,2,NA,NA,13,0,NA,2019,
2019,15,3455,15,C,1,NA,NA,8,0,NA,2019,
2019,15,3446,15,C,2,NA,8,13,1,1.5,2019,
2019,15,3457,18,A,2,NA,NA,15,0,NA,2019,
2019,15,3738,17,H,5,NA,20,16.5,2,1.5,2019,
2019,15,3740,13,J,5,NA,NA,18,0,NA,2019,
